tenant_id,curso_id,nombre,descripcion,instructor,precio,precio_original,rating,estudiantes,duracion,imagen_url,categories,nivel
UDEMY,0081298f-3c78-4d8b-a360-48dfa71f360c,Flutter Development - Desde Cero,Aprende flutter development de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dr. José García,28.0,,3.9,2714,6 horas,https://example.com/images/curso_21521172.jpg,"[""DevOps"", ""Kubernetes""]",Principiante
UDEMY,1e9a4e34-cd58-491c-9348-05b65bb22e9b,Figma Masterclass - Desde Cero,Aprende figma masterclass de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Alejandro Peña,99.0,,4.9,43188,30 horas,https://example.com/images/curso_a5a650d8.jpg,"[""Seguridad"", ""Ethical Hacking""]",Avanzado
UDEMY,7a9e627d-adc3-48cc-a268-674b6b56e31f,Flutter Development - Completo,Aprende flutter development de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dr. María González,27.0,,4.1,8849,50 horas,https://example.com/images/curso_75305e6f.jpg,"[""Juegos"", ""Unreal Engine""]",Avanzado
UDEMY,ac3775fd-0357-46f2-9a45-7c03f0283f06,Java Spring Framework - Avanzado,Aprende java spring framework de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Roberto Jiménez,166.0,,4.5,18520,15 horas,https://example.com/images/curso_7961605f.jpg,"[""Ciencia de Datos"", ""Analytics""]",Experto
UDEMY,1756a8ec-805d-4f4f-929c-0c194bcce497,Swift iOS Development - Completo,Aprende swift ios development de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Roberto Jiménez,75.0,,4.1,48166,10 horas,https://example.com/images/curso_473bf42e.jpg,"[""Desarrollo Web"", ""Full Stack""]",Principiante
UDEMY,393bf868-06e4-4fb3-bc70-74cca6e8ddcd,Blockchain Development - Avanzado,Aprende blockchain development de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Roberto Jiménez,93.0,,3.5,7311,6 horas,https://example.com/images/curso_14fc409c.jpg,"[""Cloud Computing"", ""Azure""]",Avanzado
UDEMY,4ea52629-1f40-4424-b848-ca1a6d9c6489,Google Analytics - Práctico,Aprende google analytics de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dr. José García,86.0,,4.2,13145,6 horas,https://example.com/images/curso_be635a2f.jpg,"[""Blockchain"", ""Cryptocurrency""]",Principiante
UDEMY,194f8e9f-1860-4f7b-bee8-f019ec79c57e,SEO Optimization - Desde Cero,Aprende seo optimization de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Diego Ramírez,73.0,,4.8,20266,6 horas,https://example.com/images/curso_56442141.jpg,"[""M\u00f3vil"", ""React Native""]",Avanzado
UDEMY,fac98bf3-7369-4952-ae24-d4e5bf0f1780,Docker y Kubernetes - Práctico,Aprende docker y kubernetes de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Lic. Mónica Ortega,161.0,,3.9,37609,6 horas,https://example.com/images/curso_f6c9eced.jpg,"[""Ciencia de Datos"", ""Analytics""]",Avanzado
UDEMY,87d179e8-40a4-49eb-a73f-ed9448d05f46,DevOps con Jenkins - Práctico,Aprende devops con jenkins de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Miguel Torres,98.0,,3.6,36355,12 horas,https://example.com/images/curso_0829408b.jpg,"[""Blockchain"", ""Web3""]",Experto
UDEMY,3cadbb51-904b-4098-b499-0e416c69e8eb,MongoDB Avanzado - Masterclass,Aprende mongodb avanzado de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Alejandro Peña,27.0,,4.9,4137,8 horas,https://example.com/images/curso_c5c882ff.jpg,"[""Programaci\u00f3n"", ""JavaScript""]",Experto
UDEMY,1b16f7c5-3315-4057-8be7-d6b4d30beabf,Cryptocurrency Trading - Masterclass,Aprende cryptocurrency trading de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Cristina Mendoza,152.0,,4.5,38973,15 horas,https://example.com/images/curso_0de7b4f3.jpg,"[""M\u00f3vil"", ""Android""]",Experto
UDEMY,c19294e1-ab11-4a33-962c-cfd4c0bea21a,Rust Programming - Avanzado,Aprende rust programming de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dr. Fernando Castro,25.0,,4.7,28809,6 horas,https://example.com/images/curso_21bf674d.jpg,"[""Negocios"", ""Management""]",Experto
UDEMY,514187ef-f31b-4e0a-a5db-94e69225ccd6,C# .NET Core - Práctico,Aprende c# .net core de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dr. Fernando Castro,90.0,,3.6,37991,50 horas,https://example.com/images/curso_b32dfd78.jpg,"[""Programaci\u00f3n"", ""JavaScript""]",Principiante
UDEMY,f1c87e8d-5e25-4536-bb7b-34d796dbaceb,JavaScript Avanzado - Completo,Aprende javascript avanzado de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Lic. Pedro López,30.0,,4.5,32095,20 horas,https://example.com/images/curso_de4e1cd8.jpg,"[""Bases de Datos"", ""SQL""]",Experto
UDEMY,cfad7cb3-e1ab-4d7f-94f5-6c62896b59c6,PostgreSQL Completo - Práctico,Aprende postgresql completo de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Lic. Pedro López,179.0,,4.4,16252,4 horas,https://example.com/images/curso_10f3d303.jpg,"[""Blockchain"", ""Web3""]",Principiante
UDEMY,194a3e1b-4f4a-4c1a-b31f-8011eabfdda3,React Native - Avanzado,Aprende react native de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Ana Martínez,47.0,,4.4,6170,30 horas,https://example.com/images/curso_ed6070b1.jpg,"[""M\u00f3vil"", ""React Native""]",Experto
UDEMY,d20e8eeb-36ca-4126-964f-9006b4ab382a,PostgreSQL Completo - Completo,Aprende postgresql completo de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Lic. Beatriz Aguilar,79.0,,4.8,20906,40 horas,https://example.com/images/curso_c09f669a.jpg,"[""Seguridad"", ""Ethical Hacking""]",Avanzado
UDEMY,8ce57ed9-b782-4818-a0e6-8c39190af18f,Blockchain Development - Avanzado,Aprende blockchain development de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Roberto Jiménez,134.0,,4.3,26954,12 horas,https://example.com/images/curso_5cedf51b.jpg,"[""M\u00f3vil"", ""React Native""]",Principiante
UDEMY,717b3b6c-cf91-45b8-a35f-c0348c1fc685,Rust Programming - Masterclass,Aprende rust programming de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Antonio Silva,97.0,,4.7,13877,20 horas,https://example.com/images/curso_4c3dbe92.jpg,"[""Juegos"", ""Unreal Engine""]",Experto
UDEMY,8265be5d-1f73-42c4-9d26-2adf32888385,Google Analytics - Avanzado,Aprende google analytics de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Lic. Mónica Ortega,53.0,,4.5,31005,10 horas,https://example.com/images/curso_f9d05fe4.jpg,"[""Negocios"", ""Management""]",Avanzado
UDEMY,b86f684d-a708-46f9-bd38-dc29e88a6ed3,JavaScript Avanzado - 2024,Aprende javascript avanzado de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dr. José García,86.0,,4.3,1272,50 horas,https://example.com/images/curso_ac41e667.jpg,"[""M\u00f3vil"", ""iOS""]",Principiante
UDEMY,9b91da15-7f02-4a0e-a2fc-22136c6d60cd,Machine Learning Básico - Completo,Aprende machine learning básico de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Carlos Rodríguez,75.0,,4.4,38591,25 horas,https://example.com/images/curso_5a65bdd4.jpg,"[""Negocios"", ""Leadership""]",Experto
UDEMY,efe7d762-22aa-4d48-9ec7-1c85dfe08621,Flutter Development - Avanzado,Aprende flutter development de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Laura Fernández,51.0,,4.0,12402,30 horas,https://example.com/images/curso_716aa2d0.jpg,"[""Marketing"", ""SEO""]",Experto
UDEMY,068cf76c-fbd5-4511-971b-eb556198b34a,Web3 Development - Práctico,Aprende web3 development de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Carmen Ruiz,58.0,,4.2,4185,20 horas,https://example.com/images/curso_61138e7e.jpg,"[""Programaci\u00f3n"", ""Python""]",Avanzado
UDEMY,2ea5bf30-8fc5-4eb4-882e-a457e13a763f,TypeScript Esencial - Completo,Aprende typescript esencial de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Antonio Silva,61.0,,3.7,31924,10 horas,https://example.com/images/curso_686e6fec.jpg,"[""Seguridad"", ""Ethical Hacking""]",Experto
UDEMY,6b764440-0fd5-4c96-9505-37bcd672adc4,Cybersecurity Fundamentals - Masterclass,Aprende cybersecurity fundamentals de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Carlos Rodríguez,45.0,,4.9,46380,12 horas,https://example.com/images/curso_3818a25a.jpg,"[""Programaci\u00f3n"", ""Python""]",Avanzado
UDEMY,d9b5dc2f-7355-4df4-af54-b5552f469ebc,PostgreSQL Completo - 2024,Aprende postgresql completo de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dr. José García,91.0,,4.1,48653,40 horas,https://example.com/images/curso_87fd9137.jpg,"[""M\u00f3vil"", ""React Native""]",Experto
UDEMY,eb569c1d-6045-48e7-8352-8a836b658a20,Machine Learning Básico - Desde Cero,Aprende machine learning básico de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Lucía Vargas,25.0,,4.1,31138,15 horas,https://example.com/images/curso_4b1749a4.jpg,"[""Seguridad"", ""Cybersecurity""]",Principiante
UDEMY,d6956911-48a3-4f15-8d04-902e710f3db7,Docker y Kubernetes - 2024,Aprende docker y kubernetes de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Alejandro Peña,79.0,,4.6,43802,50 horas,https://example.com/images/curso_0711b54d.jpg,"[""Programaci\u00f3n"", ""JavaScript""]",Principiante
UDEMY,fa9f2811-05f3-44c3-bc3e-0a15a7a54c01,DevOps con Jenkins - Completo,Aprende devops con jenkins de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Lucía Vargas,49.0,,3.9,11514,2 horas,https://example.com/images/curso_38b92c23.jpg,"[""Marketing"", ""Digital""]",Experto
UDEMY,fca966d8-9e14-4137-a4fb-a3209f0135ad,PostgreSQL Completo - Práctico,Aprende postgresql completo de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Laura Fernández,96.0,,4.6,3896,40 horas,https://example.com/images/curso_62c1b92d.jpg,"[""M\u00f3vil"", ""React Native""]",Experto
UDEMY,6eba58b7-9141-4023-9c79-cbd725856e01,Cybersecurity Fundamentals - Completo,Aprende cybersecurity fundamentals de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Lic. Beatriz Aguilar,35.0,,3.9,1085,25 horas,https://example.com/images/curso_af5272b4.jpg,"[""Programaci\u00f3n"", ""JavaScript""]",Intermedio
UDEMY,835f620a-6d39-4c75-b1f3-3dd3c6c68746,Algoritmos y Estructuras de Datos - Desde Cero,Aprende algoritmos y estructuras de datos de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Carmen Ruiz,52.0,,4.9,39306,2 horas,https://example.com/images/curso_db3ad7b8.jpg,"[""M\u00f3vil"", ""iOS""]",Experto
UDEMY,92e71152-b604-4a75-9bd8-3c3742519f9d,Adobe XD - Práctico,Aprende adobe xd de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Carlos Rodríguez,121.0,,3.8,10334,4 horas,https://example.com/images/curso_bc2ad7e0.jpg,"[""Desarrollo Web"", ""Backend""]",Intermedio
UDEMY,7c38de1e-4e20-4b4b-afdb-83d2184ca459,Algoritmos y Estructuras de Datos - Avanzado,Aprende algoritmos y estructuras de datos de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dr. Fernando Castro,146.0,,4.9,46342,8 horas,https://example.com/images/curso_3031b9b6.jpg,"[""Ciencia de Datos"", ""Machine Learning""]",Intermedio
UDEMY,755fb456-c422-49d1-b14e-aedcaabed8ee,UI/UX Design - Masterclass,Aprende ui/ux design de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Carlos Rodríguez,111.0,,4.8,34098,40 horas,https://example.com/images/curso_29747026.jpg,"[""Bases de Datos"", ""SQL""]",Intermedio
UDEMY,1558b861-828b-4554-90b6-499141757609,C# .NET Core - Práctico,Aprende c# .net core de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Cristina Mendoza,69.0,,4.0,37751,4 horas,https://example.com/images/curso_fce137a2.jpg,"[""DevOps"", ""Docker""]",Experto
UDEMY,4977ae6d-2e13-4062-b287-bdee4412f1f0,React desde Cero - Completo,Aprende react desde cero de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Patricia Herrera,46.0,,4.9,27887,15 horas,https://example.com/images/curso_073a187f.jpg,"[""Dise\u00f1o"", ""UI/UX""]",Principiante
UDEMY,2f64905b-472a-4220-a5f4-33869ac19752,Introducción a Python - 2024,Aprende introducción a python de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Lic. Beatriz Aguilar,167.0,,4.7,33773,50 horas,https://example.com/images/curso_3a609b2b.jpg,"[""Juegos"", ""Unity""]",Experto
UDEMY,4aa33842-8fb1-431b-9798-7cad48221901,TypeScript Esencial - Avanzado,Aprende typescript esencial de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dr. Fernando Castro,75.0,,3.6,18395,20 horas,https://example.com/images/curso_88e7e880.jpg,"[""Negocios"", ""Leadership""]",Avanzado
UDEMY,1a8ff7ff-edee-4acb-a0c8-806ec6414be0,Kotlin Android - Desde Cero,Aprende kotlin android de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Patricia Herrera,62.0,,3.6,48151,40 horas,https://example.com/images/curso_62846677.jpg,"[""Desarrollo Web"", ""Backend""]",Intermedio
UDEMY,baeed790-8f78-4cbf-8317-af3624959845,Flutter Development - Masterclass,Aprende flutter development de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Patricia Herrera,24.0,,4.4,1648,10 horas,https://example.com/images/curso_b3237b40.jpg,"[""M\u00f3vil"", ""React Native""]",Avanzado
UDEMY,94cbd7ab-6bb3-4f37-a6c5-2ff7a06448ee,Introducción a Python - Masterclass,Aprende introducción a python de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Miguel Torres,81.0,,4.4,28632,25 horas,https://example.com/images/curso_f3590b40.jpg,"[""Ciencia de Datos"", ""Analytics""]",Avanzado
UDEMY,e6078499-d781-4d40-8b7e-c3098e123585,Swift iOS Development - Completo,Aprende swift ios development de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Antonio Silva,112.0,,4.2,13993,15 horas,https://example.com/images/curso_ff42e189.jpg,"[""Seguridad"", ""Cybersecurity""]",Experto
UDEMY,b04278ef-b97c-474d-83f8-c27e2cee481f,Algoritmos y Estructuras de Datos - Completo,Aprende algoritmos y estructuras de datos de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Laura Fernández,32.0,,4.4,49444,4 horas,https://example.com/images/curso_f814473e.jpg,"[""Blockchain"", ""Web3""]",Avanzado
UDEMY,81d5411d-6100-415b-8fc9-88ffcb292f7d,Data Science con Python - Desde Cero,Aprende data science con python de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Patricia Herrera,117.0,,4.9,34771,30 horas,https://example.com/images/curso_bb3fcef9.jpg,"[""Negocios"", ""Leadership""]",Experto
UDEMY,3d41e390-d925-4dc1-982d-c3e22d723f8f,Docker y Kubernetes - Avanzado,Aprende docker y kubernetes de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Raúl Vega,92.0,,4.4,8509,12 horas,https://example.com/images/curso_81bb6745.jpg,"[""Dise\u00f1o"", ""Gr\u00e1fico""]",Intermedio
UDEMY,4ccd79d7-0c7c-4868-b15f-48cf2b3d2326,AWS Cloud Practitioner - Masterclass,Aprende aws cloud practitioner de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dr. José García,124.0,,4.6,32731,8 horas,https://example.com/images/curso_ce70fde4.jpg,"[""Blockchain"", ""Cryptocurrency""]",Intermedio
UDEMY,292258ce-2b83-497b-b889-689e987b45ea,Sketch Design - Masterclass,Aprende sketch design de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Carlos Rodríguez,50.0,,4.6,3609,50 horas,https://example.com/images/curso_77338b60.jpg,"[""Seguridad"", ""Ethical Hacking""]",Principiante
UDEMY,2b88ce2a-6f05-45c7-a06b-fc73481d6671,SEO Optimization - Masterclass,Aprende seo optimization de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dr. María González,50.0,,3.6,30886,10 horas,https://example.com/images/curso_b0eeeb01.jpg,"[""DevOps"", ""Docker""]",Avanzado
UDEMY,6a64b704-84ec-4128-b862-5932963fcd58,Adobe XD - Práctico,Aprende adobe xd de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Lic. Mónica Ortega,81.0,,4.1,42578,40 horas,https://example.com/images/curso_2766bff8.jpg,"[""Negocios"", ""Management""]",Experto
UDEMY,a74d3822-7173-446e-9805-7249e47543c4,Communication Skills - Desde Cero,Aprende communication skills de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Ana Martínez,34.0,,3.6,28921,8 horas,https://example.com/images/curso_f649889d.jpg,"[""DevOps"", ""Kubernetes""]",Avanzado
UDEMY,95b50ff7-3403-4d24-9840-3469603a4222,Sketch Design - Desde Cero,Aprende sketch design de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Lic. Beatriz Aguilar,106.0,,3.6,21544,8 horas,https://example.com/images/curso_408df76f.jpg,"[""Ciencia de Datos"", ""Machine Learning""]",Avanzado
UDEMY,6b0ee5e0-75b2-464d-a0ad-8cdcb9d0de88,Flutter Development - Práctico,Aprende flutter development de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Cristina Mendoza,67.0,,3.8,35084,20 horas,https://example.com/images/curso_142c1e00.jpg,"[""Juegos"", ""Unreal Engine""]",Intermedio
UDEMY,5ca7b1e7-fef4-4c23-96a3-b5aebb7354a4,Communication Skills - Avanzado,Aprende communication skills de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Ana Martínez,54.0,,4.3,28107,2 horas,https://example.com/images/curso_b5849df0.jpg,"[""Marketing"", ""Digital""]",Experto
UDEMY,d636eb5a-5151-4a64-bdee-86cec73f8f59,NFT Creation - Avanzado,Aprende nft creation de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Lucía Vargas,52.0,,4.3,36286,50 horas,https://example.com/images/curso_841b6e18.jpg,"[""DevOps"", ""Kubernetes""]",Avanzado
UDEMY,35ed3259-b2e5-4509-b4e1-6263cb387de8,AWS Cloud Practitioner - Práctico,Aprende aws cloud practitioner de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Carlos Rodríguez,70.0,,4.7,126,20 horas,https://example.com/images/curso_091d3581.jpg,"[""Negocios"", ""Leadership""]",Experto
UDEMY,32a4b3ce-26b7-4b05-b59b-9e29b8d9e441,Git y GitHub - Práctico,Aprende git y github de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Lic. Mónica Ortega,78.0,,3.6,27548,40 horas,https://example.com/images/curso_84c70f63.jpg,"[""M\u00f3vil"", ""Android""]",Intermedio
UDEMY,1d36e4cf-7740-4202-99ae-7789bd5b58cb,C# .NET Core - Masterclass,Aprende c# .net core de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dr. Fernando Castro,29.0,,4.4,14832,50 horas,https://example.com/images/curso_12e19f18.jpg,"[""M\u00f3vil"", ""Android""]",Experto
UDEMY,3f9d3734-a16c-493d-86eb-84f11f9db1f2,Power BI - Desde Cero,Aprende power bi de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dr. María González,165.0,,4.7,25366,12 horas,https://example.com/images/curso_15a8cea3.jpg,"[""Negocios"", ""Leadership""]",Principiante
UDEMY,48e658e2-8fea-4df9-a38f-6f640255f92c,Algoritmos y Estructuras de Datos - Masterclass,Aprende algoritmos y estructuras de datos de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Lic. Mónica Ortega,129.0,,3.5,16708,15 horas,https://example.com/images/curso_8f20f8e2.jpg,"[""M\u00f3vil"", ""Flutter""]",Intermedio
UDEMY,c62778d5-66ae-483d-a347-7faffd810c30,TypeScript Esencial - 2024,Aprende typescript esencial de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Antonio Silva,86.0,,3.9,17336,50 horas,https://example.com/images/curso_0205325c.jpg,"[""Bases de Datos"", ""SQL""]",Intermedio
UDEMY,d85084bb-0bdb-40c6-9d7c-0d9186290bbe,Microservicios con Spring Boot - 2024,Aprende microservicios con spring boot de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Lic. Pedro López,93.0,,4.4,30114,40 horas,https://example.com/images/curso_e415527d.jpg,"[""Blockchain"", ""Cryptocurrency""]",Avanzado
UDEMY,fe53ad5f-79a9-461b-a62c-40f25288b27d,SQL para Principiantes - Completo,Aprende sql para principiantes de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dr. José García,40.0,,5.0,14704,6 horas,https://example.com/images/curso_08146c4d.jpg,"[""Dise\u00f1o"", ""Gr\u00e1fico""]",Principiante
