tenant_id,curso_id,nombre,descripcion,instructor,precio,precio_original,rating,estudiantes,duracion,imagen_url,categories,nivel
UDEMY,29630cda-c5db-452e-89dc-cc054c27c582,Google Analytics - 2024,Aprende google analytics de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Carlos Rodríguez,22.0,,3.6,1316,40 horas,https://example.com/images/curso_94e947ae.jpg,"[""Juegos"", ""Unreal Engine""]",Avanzado
UDEMY,e546ee4b-b7ba-4d4f-965f-76499922f4b0,C# .NET Core - Desde Cero,Aprende c# .net core de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Carmen Ruiz,49.0,,3.5,18205,40 horas,https://example.com/images/curso_cea7405a.jpg,"[""Bases de Datos"", ""SQL""]",Intermedio
UDEMY,8f0d91c9-e837-4edc-a35a-89a3c471798e,Excel Avanzado - 2024,Aprende excel avanzado de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Laura Fernández,156.0,,4.0,42288,2 horas,https://example.com/images/curso_383bb7ef.jpg,"[""Negocios"", ""Management""]",Experto
UDEMY,6e1f9697-1239-4ca5-a749-f0a42a272ac6,NFT Creation - Práctico,Aprende nft creation de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Lucía Vargas,27.0,,3.7,3567,20 horas,https://example.com/images/curso_b77c9afd.jpg,"[""Juegos"", ""Unreal Engine""]",Avanzado
UDEMY,5c33ff61-b2f6-477e-8c12-73e55dd81fcf,AWS Cloud Practitioner - Práctico,Aprende aws cloud practitioner de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Carlos Rodríguez,38.0,,4.9,48453,8 horas,https://example.com/images/curso_277bac14.jpg,"[""Dise\u00f1o"", ""UI/UX""]",Principiante
UDEMY,e9dd8118-b7a1-47be-b19c-2cb215e30c34,Communication Skills - Completo,Aprende communication skills de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dr. María González,76.0,,4.3,20663,12 horas,https://example.com/images/curso_644b2c9f.jpg,"[""Dise\u00f1o"", ""UI/UX""]",Intermedio
UDEMY,a157bb46-faec-4239-a407-d1a148237d48,SEO Optimization - 2024,Aprende seo optimization de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Diego Ramírez,43.0,,4.8,6520,10 horas,https://example.com/images/curso_82061b51.jpg,"[""Cloud Computing"", ""AWS""]",Experto
UDEMY,4948cab3-8087-4ae4-9e39-a8eb3877aadc,PHP Laravel - Masterclass,Aprende php laravel de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Miguel Torres,48.0,,4.6,6811,6 horas,https://example.com/images/curso_172b00a4.jpg,"[""Blockchain"", ""Web3""]",Principiante
UDEMY,e4972ca0-2891-4bc8-bf76-7bb25caf2810,Git y GitHub - Desde Cero,Aprende git y github de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Raúl Vega,66.0,,4.8,48883,50 horas,https://example.com/images/curso_3d6e6d14.jpg,"[""M\u00f3vil"", ""Flutter""]",Avanzado
UDEMY,f0e385a1-bd99-449f-89ed-4e6a587d5473,DevOps con Jenkins - 2024,Aprende devops con jenkins de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Roberto Jiménez,35.0,,4.1,20927,30 horas,https://example.com/images/curso_3e33f344.jpg,"[""Blockchain"", ""Cryptocurrency""]",Intermedio
UDEMY,0c0d9063-96b8-4bdd-84dc-c6c43b7e1ea4,Social Media Marketing - 2024,Aprende social media marketing de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Patricia Herrera,55.0,,4.6,40380,2 horas,https://example.com/images/curso_028d08a9.jpg,"[""Programaci\u00f3n"", ""JavaScript""]",Avanzado
UDEMY,9ed46773-41e0-42f7-a168-2d2d3352a7a5,Git y GitHub - Completo,Aprende git y github de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Cristina Mendoza,120.0,,3.6,18861,50 horas,https://example.com/images/curso_0e8e49aa.jpg,"[""Blockchain"", ""Cryptocurrency""]",Experto
UDEMY,6aa39d8d-dc0e-4d29-8e11-311d73d7d0c8,NFT Creation - Avanzado,Aprende nft creation de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Ana Martínez,48.0,,3.5,32777,12 horas,https://example.com/images/curso_d0f89aad.jpg,"[""DevOps"", ""Kubernetes""]",Intermedio
UDEMY,94eaf6c7-655a-4eb6-b2f9-69081e5c251b,AWS Cloud Practitioner - Práctico,Aprende aws cloud practitioner de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Lic. Mónica Ortega,81.0,,4.3,18062,20 horas,https://example.com/images/curso_e1ac921e.jpg,"[""Marketing"", ""Digital""]",Experto
UDEMY,03d49a48-b468-4efc-9504-77241a9855f0,JavaScript Avanzado - Avanzado,Aprende javascript avanzado de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Patricia Herrera,31.0,,4.7,26100,10 horas,https://example.com/images/curso_994e2cf7.jpg,"[""Desarrollo Web"", ""Backend""]",Intermedio
UDEMY,fa876c73-4f96-453f-80f2-5fe1b8f18d2b,Digital Marketing - Avanzado,Aprende digital marketing de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Antonio Silva,46.0,,4.6,26901,8 horas,https://example.com/images/curso_2f5702aa.jpg,"[""Marketing"", ""Digital""]",Experto
UDEMY,7673be20-7bee-4099-8c14-7b372320e74f,PHP Laravel - Completo,Aprende php laravel de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Lic. Mónica Ortega,31.0,,4.7,24763,40 horas,https://example.com/images/curso_b931da92.jpg,"[""Negocios"", ""Leadership""]",Principiante
UDEMY,910279dd-23fc-4888-aebf-eb5fe38c0619,Blender 3D Modeling - 2024,Aprende blender 3d modeling de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Carlos Rodríguez,65.0,,4.4,42759,25 horas,https://example.com/images/curso_29ede00a.jpg,"[""Juegos"", ""Unreal Engine""]",Principiante
UDEMY,c5e55c39-449b-4035-99cc-68b8d683447d,Excel Avanzado - Desde Cero,Aprende excel avanzado de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Patricia Herrera,73.0,,5.0,30185,30 horas,https://example.com/images/curso_2ad1c70a.jpg,"[""Negocios"", ""Leadership""]",Avanzado
UDEMY,56de7cd6-fdc9-42a9-ae2e-301b82de50b0,AWS Cloud Practitioner - Masterclass,Aprende aws cloud practitioner de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Lic. Isabel Moreno,145.0,,4.1,49982,12 horas,https://example.com/images/curso_93a0a634.jpg,"[""Seguridad"", ""Ethical Hacking""]",Experto
UDEMY,1373cfae-1be3-4040-9e64-29a5818abe8c,Programación Orientada a Objetos - 2024,Aprende programación orientada a objetos de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Alejandro Peña,86.0,,4.7,13581,30 horas,https://example.com/images/curso_3148fa9d.jpg,"[""Programaci\u00f3n"", ""JavaScript""]",Experto
UDEMY,d722cf1b-64a3-423d-88d2-3a9987521b29,C# .NET Core - Avanzado,Aprende c# .net core de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Cristina Mendoza,86.0,,4.0,7614,8 horas,https://example.com/images/curso_dcacbc7b.jpg,"[""Negocios"", ""Management""]",Experto
UDEMY,50b69083-4ed7-40ea-83d0-20538096d241,Leadership Skills - Avanzado,Aprende leadership skills de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Lic. Isabel Moreno,174.0,,4.3,10552,30 horas,https://example.com/images/curso_27ed6c53.jpg,"[""Dise\u00f1o"", ""Gr\u00e1fico""]",Principiante
UDEMY,c7ea303b-623c-4487-a574-001fed729d0e,Docker y Kubernetes - Completo,Aprende docker y kubernetes de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Carlos Rodríguez,56.0,,3.5,41347,10 horas,https://example.com/images/curso_8708fe7c.jpg,"[""M\u00f3vil"", ""React Native""]",Experto
UDEMY,d628aae9-a2f1-4bb1-b373-a2eee887b6c8,Desarrollo Web Full Stack - Práctico,Aprende desarrollo web full stack de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Patricia Herrera,66.0,,4.6,13668,8 horas,https://example.com/images/curso_64ff2608.jpg,"[""M\u00f3vil"", ""React Native""]",Principiante
UDEMY,1ba2d028-8d51-4eef-894e-51fb9f371c71,Angular Fundamentals - Masterclass,Aprende angular fundamentals de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Carmen Ruiz,64.0,,4.4,45014,50 horas,https://example.com/images/curso_e15dcd24.jpg,"[""Seguridad"", ""Ethical Hacking""]",Avanzado
UDEMY,ce3d8349-782a-4a7d-8090-8b468180cbf6,TypeScript Esencial - Desde Cero,Aprende typescript esencial de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dr. Fernando Castro,96.0,,4.4,6534,15 horas,https://example.com/images/curso_1d5bb234.jpg,"[""M\u00f3vil"", ""iOS""]",Experto
UDEMY,55580536-5538-4860-8250-1a67b8f64b9f,Data Science con Python - Masterclass,Aprende data science con python de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Laura Fernández,160.0,,4.5,5739,10 horas,https://example.com/images/curso_46417b87.jpg,"[""Negocios"", ""Leadership""]",Principiante
UDEMY,de57d849-3353-4933-8a4f-79c850b0683e,SQL para Principiantes - Práctico,Aprende sql para principiantes de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Alejandro Peña,82.0,,4.3,21627,30 horas,https://example.com/images/curso_3855f811.jpg,"[""Marketing"", ""Digital""]",Principiante
UDEMY,7b2be76c-4d1e-4b74-bf02-62be38af4ed5,Digital Marketing - Masterclass,Aprende digital marketing de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Cristina Mendoza,26.0,,3.9,19262,4 horas,https://example.com/images/curso_879ef328.jpg,"[""Juegos"", ""Unity""]",Principiante
UDEMY,68f28541-2431-40db-9f10-c0c76d5f56fd,DevOps con Jenkins - Práctico,Aprende devops con jenkins de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Alejandro Peña,52.0,,4.2,13070,2 horas,https://example.com/images/curso_2583e665.jpg,"[""Seguridad"", ""Cybersecurity""]",Avanzado
UDEMY,e5b3d533-5607-400f-a253-1c4bc9fb8b70,Java Spring Framework - Avanzado,Aprende java spring framework de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Carlos Rodríguez,38.0,,4.8,14118,2 horas,https://example.com/images/curso_2c31fb67.jpg,"[""M\u00f3vil"", ""React Native""]",Avanzado
UDEMY,3b5e883e-96ca-4c0e-a897-41c16ddf63a5,Microservicios con Spring Boot - Completo,Aprende microservicios con spring boot de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Lucía Vargas,131.0,,4.4,38093,40 horas,https://example.com/images/curso_e0e3e77c.jpg,"[""Dise\u00f1o"", ""Gr\u00e1fico""]",Intermedio
UDEMY,4c3014d8-d1d3-492e-b842-50d50c9a32c2,Ethical Hacking - Masterclass,Aprende ethical hacking de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Miguel Torres,180.0,,4.8,35471,20 horas,https://example.com/images/curso_30266657.jpg,"[""Dise\u00f1o"", ""UI/UX""]",Intermedio
UDEMY,14cfff2e-7e34-4462-816a-459bd32395ad,DevOps con Jenkins - Masterclass,Aprende devops con jenkins de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Laura Fernández,104.0,,4.8,31743,40 horas,https://example.com/images/curso_9aa4d470.jpg,"[""M\u00f3vil"", ""Android""]",Intermedio
UDEMY,cd649c44-8d1f-4739-9c3a-7e6921e81f30,Ruby on Rails - Masterclass,Aprende ruby on rails de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Miguel Torres,22.0,,4.2,26340,2 horas,https://example.com/images/curso_fbf75213.jpg,"[""Bases de Datos"", ""SQL""]",Experto
UDEMY,a6a22afb-996e-4145-92c5-940d9ed5dac7,Power BI - Práctico,Aprende power bi de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Antonio Silva,26.0,,3.6,24419,10 horas,https://example.com/images/curso_c22aec73.jpg,"[""Negocios"", ""Leadership""]",Intermedio
UDEMY,a13a2012-92fc-4dba-8512-1c15d64d2d46,Social Media Marketing - Práctico,Aprende social media marketing de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Miguel Torres,127.0,,3.5,25594,50 horas,https://example.com/images/curso_9ffff605.jpg,"[""Juegos"", ""Unity""]",Principiante
UDEMY,71880ce0-4e33-4256-ae5b-efcc4b0f8f34,Docker y Kubernetes - Práctico,Aprende docker y kubernetes de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Carlos Rodríguez,24.0,,4.0,30326,20 horas,https://example.com/images/curso_df4a8652.jpg,"[""Blockchain"", ""Web3""]",Principiante
UDEMY,139f7151-3443-442d-a322-6a9413d5b20a,AWS Cloud Practitioner - Desde Cero,Aprende aws cloud practitioner de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dr. José García,161.0,,4.5,42629,12 horas,https://example.com/images/curso_e5e9d68d.jpg,"[""Seguridad"", ""Cybersecurity""]",Avanzado
UDEMY,56f09fe4-b499-44d6-a36a-5051ac862e45,Digital Marketing - Masterclass,Aprende digital marketing de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Roberto Jiménez,72.0,,3.9,15863,30 horas,https://example.com/images/curso_97878000.jpg,"[""Ciencia de Datos"", ""Machine Learning""]",Avanzado
UDEMY,379e7f7c-eae4-4674-9ce6-baf43927411a,Ruby on Rails - 2024,Aprende ruby on rails de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Carlos Rodríguez,55.0,,4.6,41997,30 horas,https://example.com/images/curso_4ec7024a.jpg,"[""DevOps"", ""Kubernetes""]",Avanzado
UDEMY,90d3f921-9685-4b14-a616-abd04d59d723,Google Analytics - Desde Cero,Aprende google analytics de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Miguel Torres,40.0,,4.2,35459,2 horas,https://example.com/images/curso_9bf45ffc.jpg,"[""Programaci\u00f3n"", ""Python""]",Intermedio
UDEMY,80472ffa-f583-49bf-878c-b181b99c8c1c,Docker y Kubernetes - Completo,Aprende docker y kubernetes de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Patricia Herrera,57.0,,4.9,19035,2 horas,https://example.com/images/curso_629c34ba.jpg,"[""Juegos"", ""Unreal Engine""]",Principiante
UDEMY,eb9480bc-f141-4e42-8bc5-84b709b708bf,PostgreSQL Completo - Avanzado,Aprende postgresql completo de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Lic. Isabel Moreno,28.0,,4.4,47142,8 horas,https://example.com/images/curso_5768d01d.jpg,"[""Cloud Computing"", ""Azure""]",Intermedio
UDEMY,e7282d30-9da1-45c4-b68d-2554bd2db9cf,Leadership Skills - Desde Cero,Aprende leadership skills de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Lic. Pedro López,109.0,,4.5,22394,2 horas,https://example.com/images/curso_e185dffa.jpg,"[""Desarrollo Web"", ""Full Stack""]",Experto
UDEMY,cc9937c5-cc7d-4ba5-b015-35fe2fc38373,Blockchain Development - Completo,Aprende blockchain development de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Antonio Silva,65.0,,3.5,532,25 horas,https://example.com/images/curso_92d1d4bb.jpg,"[""Seguridad"", ""Ethical Hacking""]",Experto
UDEMY,5ace2060-005a-4375-8a8f-1b47878b8200,Programación Orientada a Objetos - Avanzado,Aprende programación orientada a objetos de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Roberto Jiménez,83.0,,4.1,47553,25 horas,https://example.com/images/curso_c753a6cb.jpg,"[""Programaci\u00f3n"", ""Python""]",Avanzado
UDEMY,cd5247a8-4784-4e6f-b9c3-30a053575977,Data Science con Python - 2024,Aprende data science con python de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Laura Fernández,55.0,,4.3,8024,20 horas,https://example.com/images/curso_eb7cff44.jpg,"[""Bases de Datos"", ""NoSQL""]",Avanzado
UDEMY,e745d45d-f820-496f-a4eb-e20e6ec85c56,Blockchain Development - Masterclass,Aprende blockchain development de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Carmen Ruiz,35.0,,3.6,4866,30 horas,https://example.com/images/curso_d6dbfa95.jpg,"[""Negocios"", ""Leadership""]",Experto
UDEMY,7129fe30-2306-4595-89b2-f621fe652805,SEO Optimization - Desde Cero,Aprende seo optimization de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Lucía Vargas,42.0,,3.7,33211,10 horas,https://example.com/images/curso_96347698.jpg,"[""Marketing"", ""SEO""]",Principiante
UDEMY,904c5943-9c25-4e9a-becc-8db6de6802ad,JavaScript Avanzado - Avanzado,Aprende javascript avanzado de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Alejandro Peña,155.0,,4.4,41319,12 horas,https://example.com/images/curso_1de8b20a.jpg,"[""Dise\u00f1o"", ""Gr\u00e1fico""]",Principiante
UDEMY,fcee91e0-de9b-4b50-b6ac-a99552ea646c,TypeScript Esencial - Práctico,Aprende typescript esencial de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Raúl Vega,100.0,,4.9,30907,6 horas,https://example.com/images/curso_f12e601a.jpg,"[""DevOps"", ""Docker""]",Intermedio
UDEMY,a84071d9-5250-4a84-b2ee-81c9fd38646b,Ruby on Rails - Práctico,Aprende ruby on rails de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Carmen Ruiz,85.0,,3.8,779,6 horas,https://example.com/images/curso_12b9943e.jpg,"[""M\u00f3vil"", ""iOS""]",Principiante
UDEMY,9eb3b325-1468-4594-80a5-444ff9155514,Algoritmos y Estructuras de Datos - 2024,Aprende algoritmos y estructuras de datos de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Lic. Isabel Moreno,20.0,,4.3,46695,50 horas,https://example.com/images/curso_d287d13f.jpg,"[""DevOps"", ""Docker""]",Avanzado
UDEMY,0ca7db79-0079-4bd5-b3a2-103f7a638c70,Google Analytics - Práctico,Aprende google analytics de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Ana Martínez,141.0,,4.2,12999,6 horas,https://example.com/images/curso_469f7826.jpg,"[""M\u00f3vil"", ""iOS""]",Principiante
UDEMY,c88cb33e-1e37-4225-ad9c-152f5567f6bf,Google Analytics - Completo,Aprende google analytics de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Alejandro Peña,103.0,,4.8,39841,8 horas,https://example.com/images/curso_5f5f3334.jpg,"[""Bases de Datos"", ""NoSQL""]",Avanzado
UDEMY,ff7af6c7-9548-4b7c-be8e-4bc388baabb3,Programación Orientada a Objetos - Desde Cero,Aprende programación orientada a objetos de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Lic. Beatriz Aguilar,103.0,,4.4,36686,15 horas,https://example.com/images/curso_53539e80.jpg,"[""Bases de Datos"", ""NoSQL""]",Avanzado
UDEMY,75babdc1-5b04-4b90-8c62-6eb2058c77bd,Power BI - Desde Cero,Aprende power bi de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Prof. Raúl Vega,125.0,,4.1,10451,25 horas,https://example.com/images/curso_88f04ac1.jpg,"[""Programaci\u00f3n"", ""Python""]",Avanzado
UDEMY,cfa9a1da-5871-49e2-82a5-7a8cf4d9a3d1,Rust Programming - Completo,Aprende rust programming de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Laura Fernández,57.0,,4.8,35224,50 horas,https://example.com/images/curso_0f0ecbbb.jpg,"[""Desarrollo Web"", ""Frontend""]",Experto
UDEMY,861d41b2-7cb2-4a40-b83f-822e2999fc38,Agile Scrum - Práctico,Aprende agile scrum de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Lic. Beatriz Aguilar,25.0,,3.7,8445,40 horas,https://example.com/images/curso_5d8ff1cf.jpg,"[""Ciencia de Datos"", ""Machine Learning""]",Principiante
UDEMY,e0d5ca4a-306d-4c81-b66e-383eceae7688,Photoshop CC - Completo,Aprende photoshop cc de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dra. Patricia Herrera,61.0,,3.9,38476,30 horas,https://example.com/images/curso_20eae7da.jpg,"[""Programaci\u00f3n"", ""JavaScript""]",Intermedio
UDEMY,0f272e2d-17b0-4b66-9f67-bd265b8184b5,PostgreSQL Completo - Práctico,Aprende postgresql completo de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Ing. Roberto Jiménez,75.0,,4.4,21176,2 horas,https://example.com/images/curso_b1bfb796.jpg,"[""Bases de Datos"", ""SQL""]",Principiante
UDEMY,fa98c5cd-4b22-4a0d-87f0-34312ea92d4e,Cryptocurrency Trading - Masterclass,Aprende cryptocurrency trading de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Dr. José García,40.0,,4.9,16945,25 horas,https://example.com/images/curso_9e7f5282.jpg,"[""DevOps"", ""Docker""]",Intermedio
UDEMY,2b5c3329-370c-4a67-a4cd-22db167bd0a2,Cryptocurrency Trading - Desde Cero,Aprende cryptocurrency trading de manera práctica y efectiva. Este curso te llevará desde los conceptos básicos hasta técnicas avanzadas. Incluye proyectos reales y ejercicios prácticos para consolidar tu aprendizaje.,Lic. Beatriz Aguilar,66.0,,3.5,16434,15 horas,https://example.com/images/curso_ba74fb97.jpg,"[""Juegos"", ""Unreal Engine""]",Principiante
